Date,Open,Adj. High,Adj. Low,Close,Adj. Close,Volume
2006-05-15,64.846436,65.227875,64.375244,87.120003,65.160576,2597500
2006-05-16,65.160576,65.317635,64.487419,86.760002,64.891296,3198400
2006-05-17,64.590561,64.643181,63.25211,84.419998,63.477688,4156000
2006-05-18,62.883636,63.785984,62.883636,84.150002,63.27467,2690500
2006-05-19,63.582951,63.853619,62.943802,84.309998,63.394981,2796400
2006-05-22,63.394981,63.605511,62.10165,83.730003,62.958858,3006500
2006-05-23,62.861107,63.17691,62.417469,83.440002,62.740803,2783600
2006-05-24,62.552837,63.237064,62.146778,83.82,63.026524,2906600
2006-05-25,63.12426,63.334816,62.304703,83.260002,62.605438,2821900
2006-05-26,62.605438,63.161861,62.342278,83.870003,63.064125,1838000
2006-05-30,62.785927,63.146839,62.673122,83.459999,62.755833,2334600
2006-05-31,62.936287,63.628105,62.522751,83.660004,62.906219,3364300
2006-06-01,62.906219,63.665657,62.515205,84.510002,63.545357,1721800
2006-06-02,63.763428,64.086739,63.537846,84.779999,63.74839,2318900
2006-06-05,63.237064,63.410007,62.319714,82.949997,62.372326,2599500
2006-06-06,62.560352,63.094193,61.124134,82.260002,61.853523,4299900
2006-06-07,61.853523,61.868542,60.409817,80.339996,60.409817,3797800
2006-06-08,60.003788,61.612915,59.582706,81.75,61.470036,4435400
2006-06-09,61.199337,61.560253,60.342148,80.57,60.582771,2561200
2006-06-12,60.582771,60.97377,60.071453,80.160004,60.274483,2535100
2006-06-13,60.417339,61.079063,60.10907,79.959999,60.124081,3444200
2006-06-14,60.003788,60.507572,59.612774,79.900002,60.07896,2488900
2006-06-15,59.890999,61.161743,59.590199,80.900002,60.830914,3190000
2006-06-16,60.891056,61.018871,60.38726,80.510002,60.537647,3509500
2006-06-19,60.680515,60.680515,59.319523,79.43,59.725578,2448300
2006-06-20,59.725578,60.612839,59.439816,79.889999,60.071453,2139400
2006-06-21,60.07896,61.146675,60.07896,80.400002,60.454929,2337200
2006-06-22,60.642895,60.755718,59.620293,79.589996,59.845863,1793800
2006-06-23,59.853405,60.364723,59.770668,79.919998,60.094006,2398400
2006-06-26,60.094006,60.417339,59.853405,80.209999,60.312061,1626900
2006-06-27,60.454929,60.853439,59.116508,78.699997,59.176682,2527400
2006-06-28,59.184193,59.672939,59.109005,79.279999,59.612774,1787900
2006-06-29,59.620293,61.282036,59.620293,81.150002,61.018871,2765500
2006-06-30,61.387337,61.470036,60.68803,80.769997,60.73315,3268700
2006-07-03,61.018871,61.079063,60.748173,81.120003,60.996311,654600
2006-07-05,60.830914,60.845966,60.244389,80.550003,60.567707,2157900
2006-07-06,60.80835,61.357254,60.763214,81.389999,61.199337,2280500
2006-07-07,57.357006,57.357006,55.522293,74.099998,55.717796,24358800
2006-07-10,56.003521,56.108795,54.755314,73.110001,54.973396,9215500
2006-07-11,55.078659,55.432056,54.619976,73.089996,54.958344,5431100
2006-07-12,55.266636,55.341827,54.484631,72.720001,54.680149,4320700
2006-07-13,54.499676,54.567337,53.695114,71.629997,53.860523,4816000
2006-07-14,53.883099,54.116196,53.296589,71.220001,53.552238,4350900
2006-07-17,53.537205,53.75528,52.762737,70.660004,53.13118,5183900
2006-07-18,53.31163,53.409382,53.003342,70.849998,53.274017,5283000
2006-07-19,53.499611,53.672531,53.116131,71.019997,53.401859,5367700
2006-07-20,53.687595,53.913177,53.431957,71.099998,53.462013,3413500
2006-07-21,53.665039,53.928211,52.574749,70.720001,53.176281,5617600
2006-07-24,53.424438,53.905674,53.191303,71.690002,53.905674,3472600
2006-07-25,53.386822,53.394341,50.416706,68.110001,51.213741,18859900
2006-07-26,51.213741,52.50708,50.642277,69.059998,51.92807,9168600
2006-07-27,52.552174,53.161236,52.228855,69.75,52.446903,6141000
2006-07-28,52.867985,53.071014,52.469475,70.519997,53.02589,4012000
2006-07-31,52.710075,53.371773,52.664982,70.400002,52.935677,3069800
2006-08-01,52.634907,52.717617,52.213821,69.910004,52.567226,3403200
2006-08-02,52.567226,52.702576,52.296524,69.610001,52.341652,4835300
2006-08-03,52.341652,52.476994,52.040871,69.279999,52.093513,4595900
2006-08-04,52.559708,52.852955,51.92807,69.449997,52.221321,4134800
2006-08-07,52.183746,52.191257,51.717537,69,51.882965,3613700
2006-08-08,52.221321,52.266449,51.341576,68.559998,51.552116,4072500
2006-08-09,52.153656,52.153656,51.266388,68.300003,51.356613,3581000
2006-08-10,51.439342,51.905525,51.341576,68.410004,51.439342,3124500
2006-08-11,51.544601,51.837845,51.409275,68.529999,51.529564,3368600
2006-08-14,51.529564,52.093513,51.469402,68.620003,51.597256,4531200
2006-08-15,52.251389,52.514568,52.025837,69.779999,52.469475,4650600
2006-08-16,52.860466,53.341705,52.747681,70.790001,53.228924,5245000
2006-08-17,53.228924,53.815418,53.010857,71.199997,53.537205,3167400
2006-08-18,53.777821,53.815418,53.409382,71.209999,53.544712,2485700
2006-08-21,53.612396,53.732685,53.341705,71.120003,53.477047,2436900
2006-08-22,53.484566,53.935741,53.477047,71.290001,53.60487,2092600
2006-08-23,53.771366,54.05896,53.007015,70.339996,53.234039,2783700
2006-08-24,53.355148,53.415672,52.711838,70.099998,53.052429,2485000
2006-08-25,53.022129,53.279449,52.689144,69.919998,52.916176,3085100
2006-08-28,52.787518,53.953018,52.787518,70.940002,53.688122,2658400
2006-08-29,53.688122,54.346531,53.317303,71.610001,54.19519,3208000
2006-08-30,54.490356,54.490356,54.05896,71.440002,54.066517,2572100
2006-08-31,54.338974,54.467636,54.07412,71.699997,54.263287,1780800
2006-09-01,54.293568,54.732536,54.225464,71.720001,54.278461,2487300
2006-09-05,54.293568,54.490356,53.831909,71.349998,53.998417,2913000
2006-09-06,53.998417,54.293568,53.763813,71.5,54.111938,2503700
2006-09-07,54.111938,54.263287,53.423256,70.589996,53.423256,3276800
2006-09-08,53.544346,54.18005,53.430832,71.510002,54.119514,2316400
2006-09-11,54.127083,54.127083,53.582184,71.349998,53.998417,2189500
2006-09-12,54.24818,55.057968,53.900032,72.57,54.92173,3867600
2006-09-13,54.944431,55.845043,54.944431,73.370003,55.527168,3556400
2006-09-14,55.549885,55.829918,55.39851,73.529999,55.648273,2624700
2006-09-15,56.193169,56.53376,56.019104,74.139999,56.109924,5656700
2006-09-18,56.109924,56.306705,55.625557,73.889999,55.920723,2478700
2006-09-19,56.594269,57.040813,55.216869,73.25,55.436363,2620900
2006-09-20,55.474194,56.079636,55.375832,73.419998,55.56501,3855000
2006-09-21,55.81477,55.966133,54.997395,73.110001,55.330399,3337700
2006-09-22,55.474194,55.670963,54.656837,73.07,55.300137,2408800
2006-09-25,55.383385,55.852623,54.967125,73.699997,55.776913,4234500
2006-09-26,56.079636,56.760769,56.003994,74.75,56.571575,4888700
2006-09-27,56.647247,56.738064,56.268848,74.650002,56.495911,3383700
2006-09-28,56.458054,56.75322,56.094772,74.599998,56.458054,2736900
2006-09-29,56.458054,56.760769,56.231014,74.419998,56.321815,2592200
2006-10-02,56.53376,56.53376,55.496914,73.589996,55.69368,2943000
2006-10-03,55.443932,56.094772,55.24715,74.029999,56.026653,2974100
2006-10-04,56.026653,56.775928,56.026653,74.870003,56.662392,3025200
2006-10-05,56.760769,57.479744,56.760769,75.919998,57.457039,2616500
2006-10-06,57.479744,57.638676,57.343517,75.949997,57.479744,2595100
2006-10-09,57.184593,57.449463,57.086212,75.800003,57.366219,1817900
2006-10-10,57.282982,57.335968,56.866734,75.199997,56.912125,1898500
2006-10-11,56.912125,57.214867,56.75322,75.470001,57.116489,2665400
2006-10-12,57.093777,57.177025,56.654819,75.43,57.086212,2110700
2006-10-13,57.388943,57.457039,57.02565,75.400002,57.063484,1753200
2006-10-16,57.214867,57.510017,57.01807,75.75,57.328384,1932400
2006-10-17,56.949978,57.517593,56.874306,75.800003,57.366219,2517000
2006-10-18,57.517593,57.69923,56.912125,75.529999,57.161884,2566500
2006-10-19,57.161884,57.873295,57.161884,76.400002,57.82032,2781500
2006-10-20,59.099293,60.090744,58.493874,78.470001,59.386921,7998800
2006-10-23,59.409615,61.2108,59.409615,80.089996,60.612949,5275100
2006-10-24,60.506996,60.983795,60.317802,79.889999,60.461578,3196500
2006-10-25,60.355625,60.506996,59.651791,79.459999,60.136162,2297600
2006-10-26,60.136162,60.166424,59.439884,79.239998,59.969662,2392200
2006-10-27,59.939362,60.340488,59.697197,78.949997,59.750172,2329100
2006-10-30,59.780457,59.977203,59.439884,78.940002,59.742626,1193400
2006-10-31,59.780457,60.242104,59.114464,78.839996,59.666935,2677300
2006-11-01,59.659367,59.871262,59.243126,78.839996,59.666935,2910500
2006-11-02,59.666935,60.015091,59.470154,78.879997,59.697197,2899900
2006-11-03,59.848583,60.037777,59.122051,78.580002,59.470154,1814000
2006-11-06,59.712345,60.37077,59.470154,79.589996,60.234516,2133900
2006-11-07,60.173981,60.650799,59.992367,79.419998,60.105885,2122200
2006-11-08,60.121029,60.355625,59.788017,79.419998,60.105885,1731500
2006-11-09,60.204281,60.454014,59.470154,78.900002,59.712345,3261600
2006-11-10,59.901562,60.060463,59.545853,79.190002,59.93182,2088900
2006-11-13,59.825874,60.37077,59.666935,79.5,60.166424,2574900
2006-11-14,60.166424,60.696194,59.666935,80.089996,60.612949,2937900
2006-11-15,60.423759,61.407585,60.423759,80.709999,61.082176,3439100
2006-11-16,60.734024,61.256252,60.643219,80.290001,60.764294,1937200
2006-11-17,60.915661,61.869263,60.741592,81.400002,61.604382,3049100
2006-11-20,61.604382,61.680042,61.172985,81.379997,61.589226,1875200
2006-11-21,61.589226,62.373158,61.345684,81.639999,62.137211,2842200
2006-11-22,62.106808,62.23616,61.543549,81.470001,62.007839,1885100
2006-11-24,61.543549,62.030678,61.459812,81.150002,61.764297,694500
2006-11-27,61.726238,61.764297,60.934677,80.230003,61.064045,2833900
2006-11-28,60.812908,61.421787,60.698727,80.410004,61.201077,2150700
2006-11-29,61.345684,61.802334,61.284767,80.980003,61.634872,1779600
2006-11-30,61.558792,62.258995,61.322838,81.459999,62.000225,2355000
2006-12-01,62.068733,62.068733,60.066998,79.980003,60.87381,5475200
2006-12-04,61.208668,61.870842,60.896622,80.889999,61.566387,2896700
2006-12-05,60.622623,61.688168,60.622623,80.559998,61.315239,2734700
2006-12-06,61.307636,61.39135,60.660667,79.800003,60.73679,2357400
2006-12-07,60.713959,60.866165,60.264881,79.559998,60.554111,2516200
2006-12-08,59.914783,59.914783,58.872086,78.559998,59.793011,5472500
2006-12-11,59.945229,60.287727,59.435284,78.849998,60.013702,2811500
2006-12-12,60.006111,60.432343,59.541847,79.010002,60.135506,4008300
2006-12-13,60.50845,60.599777,60.105064,79.25,60.318172,2561800
2006-12-14,60.432343,60.470406,59.747322,78.769997,59.952854,3219800
2006-12-15,60.63784,60.63784,59.511391,78.309998,59.60273,6215700
2006-12-18,59.633156,60.135506,59.541847,78.349998,59.633156,2328100
2006-12-19,59.572281,59.716885,59.161301,78.110001,59.450485,2844800
2006-12-20,59.595108,60.280125,59.480923,78.830002,59.998505,2305300
2006-12-21,60.12788,60.363838,59.937641,78.809998,59.983284,2368300
2006-12-22,59.990891,60.135506,59.625572,78.349998,59.633156,1660800
2006-12-26,59.488533,59.640785,58.986221,78.029999,59.389606,1963600
2006-12-27,59.617954,59.884346,59.480923,78.470001,59.724503,1750300
2006-12-28,59.747322,60.044163,59.381973,78.160004,59.488533,1686500
2006-12-29,59.442894,59.739723,59.229786,77.93,59.313503,1826600
2007-01-03,59.009064,60.013702,58.894878,78.260002,59.564686,3781500
2007-01-04,59.67123,59.678856,58.94817,77.949997,59.328724,2968400
2007-01-05,59.283047,59.290676,58.613281,77.419998,58.925346,2765200
2007-01-08,58.925346,59.397228,58.582855,77.589996,59.05471,2434500
2007-01-09,59.366779,59.541847,58.940559,77.68,59.123211,1896800
2007-01-10,58.84161,59.336365,58.636124,77.849998,59.252628,1787500
2007-01-11,59.404842,60.150723,59.275425,78.650002,59.861492,2372500
2007-01-12,59.678856,60.50845,59.534229,79.360001,60.401886,2582200
2007-01-16,60.493221,60.599777,60.066998,79.559998,60.554111,2526600
2007-01-17,60.379055,60.516056,59.937641,78.910004,60.059387,2711300
2007-01-18,59.907154,60.660667,59.823444,78.809998,59.983284,1963000
2007-01-19,60.1964,60.797672,59.990891,79.25,60.318172,2912100
2007-01-22,60.318172,60.348602,59.465725,78.489998,59.739723,2139300
2007-01-23,59.907154,60.24205,59.617954,78.849998,60.013702,1949500
2007-01-24,60.013702,60.630219,60.013702,79.489998,60.500835,1772700
2007-01-25,60.554111,60.698727,59.998505,79.010002,60.135506,2888700
2007-01-26,60.105064,60.272514,59.541847,78.690002,59.89196,1996300
2007-01-29,59.777798,60.280125,59.557045,78.959999,60.097458,3420300
2007-01-30,57.022545,57.981544,56.504982,74.699997,56.855118,15657900
2007-01-31,56.482166,56.839886,55.629719,74.300003,56.550659,9284500
2007-02-01,56.893181,56.95406,56.101608,73.989998,56.31472,6501600
2007-02-02,56.223392,56.37561,56.109222,73.870003,56.223392,5584500
2007-02-05,56.383232,56.52784,56.093987,73.93,56.269039,6350000
2007-02-06,56.253841,56.702877,56.185326,74.269997,56.52784,4872900
2007-02-07,56.550659,57.075817,56.535442,74.650002,56.817055,4051900
2007-02-08,56.992107,56.999744,56.406048,74.639999,56.809433,3840200
2007-02-09,56.809433,57.08345,56.512604,74.540001,56.733345,4022300
2007-02-12,56.740932,56.999744,56.62677,74.589996,56.771358,2972100
2007-02-13,57.844555,58.529552,57.654259,76.43,58.171833,7193200
2007-02-14,58.171833,58.544785,58.057667,76.839996,58.48391,3888100
2007-02-15,58.529552,58.894878,58.301231,76.910004,58.53717,3627500
2007-02-16,58.53717,58.932957,58.156631,76.839996,58.48391,3794200
2007-02-20,58.225109,58.415386,57.798889,76.580002,58.285992,3962200
2007-02-21,58.285992,58.653645,58.132813,76.230003,58.385582,2820400
2007-02-22,58.40089,58.783836,58.308975,76.349998,58.477489,2795600
2007-02-23,58.584709,58.645973,58.17112,76.209999,58.370239,1987400
2007-02-26,58.554073,58.837467,57.933674,76.120003,58.301319,2594000
2007-02-27,58.308975,58.347267,56.309944,74.5,57.060543,5865700
2007-02-28,56.869061,57.443497,56.317589,74.080002,56.738857,5290200
2007-03-01,56.677586,56.685234,55.926998,73.660004,56.417171,4470900
2007-03-02,56.103142,56.516743,55.911663,73.010002,55.919342,5008700
2007-03-05,55.919342,56.501434,55.835079,73.169998,56.041874,4905700
2007-03-06,56.38652,56.440166,55.911663,73.470001,56.27166,4308500
2007-03-07,56.294647,56.823109,56.041874,73.800003,56.524387,3775600
2007-03-08,56.700554,57.558411,56.677586,74.519997,57.07584,3815900
2007-03-09,57.129475,57.680916,57.091175,74.730003,57.23671,3346200
2007-03-12,57.144791,57.665607,57.137154,75.169998,57.573708,3220100
2007-03-13,57.252022,57.826469,57.175438,74.769997,57.267342,4431500
2007-03-14,57.274982,58.086868,56.999249,75.800003,58.056225,4612800
2007-03-15,58.056225,58.408543,57.956661,75.989998,58.201756,3930100
2007-03-16,58.385582,58.408543,57.558411,75.279999,57.657944,5054500
2007-03-19,57.857075,58.561729,57.826469,76.360001,58.485146,3200500
2007-03-20,58.584709,58.592369,58.240051,76.379997,58.500462,2379600
2007-03-21,58.40089,59.02129,58.247711,76.900002,58.898739,3086300
2007-03-22,59.044239,59.741222,58.906384,77.779999,59.572731,4071900
2007-03-23,59.427216,59.86377,59.274006,77.970001,59.718243,2780900
2007-03-26,59.480824,59.48848,58.92939,77.379997,59.266357,3542100
2007-03-27,59.312328,59.335297,58.829811,77.169998,59.105515,2692200
2007-03-28,58.77618,59.105515,58.347267,76.379997,58.500462,3186300
2007-03-29,58.500462,58.500462,57.780514,76.089996,58.278316,4233300
2007-03-30,58.194073,59.005959,57.956661,76.43,58.53875,3400500
2007-04-02,58.54641,58.54641,58.140488,76.279999,58.42387,2414400
2007-04-03,58.61533,59.442539,58.569401,77.459999,59.327644,3094800
2007-04-04,59.35828,59.534435,58.92939,77.160004,59.097874,2595100
2007-04-05,58.998283,58.998283,58.485146,76.75,58.783836,2484700
2007-04-09,58.852791,58.998283,58.439182,76.830002,58.845112,2127800
2007-04-10,58.8834,58.975311,58.531097,76.5,58.592369,2149800
2007-04-11,58.592369,58.745544,58.140488,76.230003,58.385582,2793400
2007-04-12,58.431522,58.914066,58.17112,76.709999,58.753212,2288100
2007-04-13,59.166801,59.166801,58.140488,76.720001,58.760853,2453700
2007-04-16,58.906384,59.220409,58.753212,77.160004,59.097874,2483600
2007-04-17,58.975311,59.335297,58.577045,77.279999,59.189758,2381300
2007-04-18,59.235733,59.251064,58.783836,77.080002,59.036617,2094800
2007-04-19,58.485146,59.656971,58.446842,77.580002,59.419556,3557800
2007-04-20,59.710606,60.124191,59.388924,77.75,59.549759,4741300
2007-04-23,59.549759,59.656971,58.98299,77.279999,59.189758,3573800
2007-04-24,59.082554,59.243385,58.600029,77,58.975311,3734100
2007-04-25,58.944675,59.365948,58.554073,76.970001,58.952339,4650400
2007-04-26,61.510487,62.107922,60.683315,80.449997,61.617725,14209100
2007-04-27,61.250088,63.034653,61.043301,81.550003,62.460209,6776500
2007-04-30,62.467888,63.762276,61.947071,82.769997,63.394619,6321800
2007-05-01,63.394619,64.129898,62.927422,83.610001,64.037987,5560200
2007-05-02,63.877159,64.91114,63.723999,84.419998,64.658401,5224600
2007-05-03,64.574142,64.643127,63.961399,84.07,64.390335,4850800
2007-05-04,64.260117,64.60479,64.099304,84.209999,64.497566,2936100
2007-05-07,64.497566,65.102623,64.298409,84.93,65.049011,3646900
2007-05-08,64.658401,65.056671,64.451599,84.779999,64.934143,3406800
2007-05-09,64.643127,65.477928,64.643127,85.360001,65.378372,4050500
2007-05-10,65.102623,65.378372,64.627754,84.650002,64.834572,3181300
2007-05-11,64.934143,65.753662,64.934143,85.550003,65.523865,4106200
2007-05-14,65.332413,65.546867,64.658401,84.830002,64.972412,3498200
2007-05-15,64.987747,66.695747,64.987747,86.169998,65.998764,6580100
2007-05-16,66.607208,66.607208,65.397995,86.010002,66.245209,3930600
2007-05-17,66.306839,66.93071,66.044937,86.669998,66.75354,4186400
2007-05-18,66.953789,67.254173,66.853661,86.900002,66.93071,3953400
2007-05-21,66.915291,67.14637,66.715042,87.059998,67.053894,3580600
2007-05-22,67.053894,67.816429,67.038521,87.779999,67.608475,3567500
2007-05-23,67.508392,68.155319,67.446732,87.940002,67.731697,3393300
2007-05-24,67.485237,68.57122,67.030815,87.150002,67.12323,4452600
2007-05-25,67.431335,67.762512,67.130951,87.349998,67.277275,2793800
2007-05-29,67.138626,67.562256,66.430061,87.309998,67.246483,3294000
2007-05-30,67.238792,67.739403,66.915291,87.93,67.724022,3607600
2007-05-31,67.724022,68.132195,67.49295,87.959999,67.747108,3561400
2007-06-01,67.739403,68.109093,67.338905,88.43,68.109093,2852900
2007-06-04,68.109093,68.109093,67.439049,88.07,67.831825,2320000
2007-06-05,67.831825,68.047501,67.184853,87.459999,67.362015,2529000
2007-06-06,67.36972,67.36972,66.460869,86.620003,66.715042,3008200
2007-06-07,66.715042,66.938423,65.020569,84.879997,65.374878,4791400
2007-06-08,65.374878,66.237518,65.120689,85.940002,66.191277,3599500
2007-06-11,66.191277,66.222115,65.598251,85.300003,65.698372,2923700
2007-06-12,65.698372,66.014145,65.005196,85.040001,65.498138,3425800
2007-06-13,66.00647,67.200287,65.482697,87.190002,67.154053,4541400
2007-06-14,67.061615,67.677795,66.946106,87.419998,67.331184,2881200
2007-06-15,67.454422,68.155319,67.408218,87.669998,67.523766,4520800
2007-06-18,67.531448,67.801041,66.869095,87.620003,67.485237,2789900
2007-06-19,67.338905,67.724022,66.946106,87.82,67.63929,2348100
2007-06-20,67.754822,68.009003,67.000046,87.080002,67.069328,2788200
2007-06-21,66.938423,67.63929,66.329918,87.410004,67.323494,2723400
2007-06-22,66.668816,67.323494,66.337654,86.43,66.568687,4802200
2007-06-25,66.699638,67.562256,66.129692,86.25,66.430061,2879300
2007-06-26,66.614899,67.007721,66.160492,86.080002,66.299141,3034400
2007-06-27,66.098877,67.184853,66.060371,87.129997,67.107826,3255900
2007-06-28,67.007721,67.215691,66.614899,86.849998,66.892174,2342400
2007-06-29,67.08474,67.670082,66.406982,86.790001,66.845963,3322100
2007-07-02,67.231102,67.777908,67.107826,88,67.777908,2407400
2007-07-03,67.777908,67.91655,67.423622,87.940002,67.731697,1053200
2007-07-05,67.531448,68.086006,67.300407,87.760002,67.593063,1886000
2007-07-06,67.739403,68.401764,67.439049,88.110001,67.86264,2009300
2007-07-09,67.754822,68.216942,67.70089,88.110001,67.86264,2323600
2007-07-10,67.731697,68.055183,67.138626,87.220001,67.177155,3430700
2007-07-11,67.177155,67.985855,67.061615,87.879997,67.685478,2567600
2007-07-12,67.523766,69.287506,67.469818,89.93,69.264397,4195000
2007-07-13,68.99485,69.503166,68.856201,90.220001,69.48777,3609800
2007-07-16,69.803558,71.105202,69.187401,90.870003,69.988411,4584100
2007-07-17,70.427429,70.612259,69.772743,91.080002,70.150169,2550100
2007-07-18,70.165543,70.827919,70.088547,91.480003,70.458237,4352500
2007-07-19,70.704681,70.820221,69.634109,91.169998,70.219467,2788400
2007-07-20,69.703423,70.40432,68.240051,90.209999,69.480049,5109500
