Date,Open,Adj. High,Adj. Low,Close,Adj. Close,Volume
2001-07-21,38.816593,38.935505,36.278652,111.480003,37.875469,16947200
2001-07-28,37.878860,38.283184,37.032890,111.730003,37.960419,13016000
2001-08-04,37.746372,37.899273,36.217506,109.849998,37.321693,13117000
2001-08-11,37.117836,37.882290,36.523266,108.680000,36.924168,15032800
2001-08-18,36.924168,37.990993,36.370388,110.610001,37.579903,15728200
2001-08-25,38.087563,38.101234,35.224503,104.099998,35.566154,14181400
2001-09-01,35.566154,36.758537,34.428448,100.779999,34.431881,16329600
2001-09-08,34.431881,35.497845,34.305458,102.199997,34.917023,5046200
2001-09-15,34.701775,34.705193,29.334398,86.980003,29.717062,38492800
2001-09-22,29.717062,33.745148,29.717062,98.400002,33.618732,25784400
2001-09-29,33.482075,34.336208,32.525444,99.739998,34.076553,21576200
2001-10-06,33.960392,36.556950,33.294167,104.489998,35.699406,21531200
2001-10-13,35.426086,36.761963,34.561687,102.169998,34.906769,19164600
2001-10-20,34.507019,37.581909,34.507019,109.830002,37.523846,20135600
2001-10-27,37.103615,37.342758,35.327011,108.199997,36.966942,17867800
2001-11-03,37.547756,38.623974,36.755112,111.540001,38.108067,19167400
2001-11-10,37.930401,39.802681,37.479427,115.000000,39.290188,17798600
2001-11-17,39.546425,40.209251,39.238930,117.250000,40.058907,9997000
2001-11-24,40.262470,40.265903,39.201298,114.580002,39.348961,13253400
2001-12-01,39.287159,41.093544,38.703335,118.300003,40.626480,12604800
2001-12-08,40.441040,40.520039,39.132607,115.800003,39.767948,13909800
2001-12-15,39.596233,41.182823,39.596233,119.199997,40.935562,16949200
2001-12-22,40.935562,41.862801,40.811939,119.919998,41.182823,6716200
2001-12-29,41.182823,41.182823,39.888138,117.099998,40.214386,15496000
2002-01-05,40.180046,40.420444,38.157291,113.790001,39.077671,20378600
2002-01-12,39.077671,39.184135,34.341919,106.800003,36.677158,58346800
2002-01-19,36.969070,38.644955,36.065880,111.230003,38.198509,18771200
2002-01-26,37.964993,38.930004,36.230713,113.269997,38.899078,23742200
2002-02-02,38.668999,38.668999,37.089268,111.209999,38.191643,22136000
2002-02-09,37.947815,40.417000,37.930649,115.519997,39.671776,17746000
2002-02-16,39.647739,40.980213,38.995251,119.000000,40.866875,16870600
2002-02-23,41.090370,41.763699,40.468845,120.320000,41.546173,22163200
2002-03-02,41.425308,42.713284,41.176704,121.500000,41.953625,20702800
2002-03-09,41.780964,42.298912,41.090370,121.400002,41.919086,19019200
2002-03-16,42.298912,42.468102,39.957802,116.389999,40.189148,15708200
2002-03-23,40.354897,40.720909,38.984062,115.010002,39.712646,11851600
2002-03-30,39.760986,42.108997,38.776878,121.930000,42.102104,26718200
2002-04-06,41.756798,43.438416,41.715374,122.220001,42.202236,25100200
2002-04-13,42.402519,43.162155,41.925991,124.889999,43.124168,13810200
2002-04-20,43.238121,44.232571,42.609699,124.400002,42.954971,23047000
2002-04-27,42.720196,43.990864,42.298912,127.000000,43.852749,17333400
2002-05-04,43.541988,44.180782,42.571701,126.900002,43.818218,18700800
2002-05-11,43.845848,45.095829,43.635216,130.070007,44.912819,17686000
2002-05-18,44.826508,44.826508,43.576504,127.949997,44.180782,16732400
2002-05-25,44.761909,44.831303,43.311481,125.430000,43.523129,13661800
2002-06-01,43.436401,43.963821,42.298275,124.440002,43.179630,15908600
2002-06-08,43.169209,44.258762,42.645267,126.050003,43.738277,16272400
2002-06-15,43.720936,44.970097,42.853462,124.000000,43.026943,17766600
2002-06-22,43.030426,43.668892,41.423836,123.000000,42.679958,20259600
2002-06-29,43.634174,45.063778,42.714653,129.869995,45.063778,19527800
2002-07-06,44.970097,45.140114,41.673687,120.870003,41.940865,28970200
2002-07-13,41.604294,41.607761,37.780426,108.879997,37.780426,38002200
2002-07-20,38.096195,42.329491,37.544468,120.849998,41.933922,49993400
2002-07-27,42.228878,44.258762,40.906830,119.870003,41.593876,34060400
2002-08-03,41.312801,44.102619,40.424522,126.150002,43.772984,28670800
2002-08-10,43.373936,44.401020,41.989449,126.580002,43.922176,29928400
2002-08-17,43.835438,44.928463,43.547443,126.279999,43.818085,21015400
2002-08-24,44.110081,44.936432,43.008297,124.949997,43.566151,16604400
2002-08-31,43.112881,43.161697,41.250996,122.629997,42.757252,18397200
2002-09-07,42.670078,44.333233,41.515984,119.830002,41.780964,20489400
2002-09-14,41.857670,42.049458,40.288681,119.459999,41.651978,29801600
2002-09-21,41.108047,41.310276,38.946301,112.550003,39.242668,39417600
2002-09-28,39.242668,40.898849,37.813133,114.500000,39.922569,37842000
2002-10-05,39.926079,42.049458,38.656918,120.599998,42.049458,40190200
2002-10-12,41.805370,44.106598,41.683346,125.309998,43.691677,28927800
2002-10-19,43.628906,45.257195,43.036167,127.730003,44.535461,32123000
2002-10-26,44.737686,44.891094,42.886246,128.050003,44.647030,20828600
2002-11-02,45.013130,45.637230,44.368095,128.289993,44.730698,22304800
2002-11-09,44.734192,45.459438,43.981071,129.500000,45.152599,26923200
2002-11-16,45.156090,45.867359,44.158890,129.729996,45.232796,22880000
2002-11-23,45.232204,45.670151,43.935837,129.850006,45.494965,16013600
2002-11-30,45.652630,45.715702,43.638027,126.099998,44.181110,18133600
2002-12-07,44.184582,44.198601,42.576427,121.769997,42.664013,16798400
2002-12-14,42.713066,43.585480,42.036854,124.129997,43.490864,26113000
2002-12-21,43.410290,43.858757,42.481827,121.339996,42.513351,7831000
2002-12-28,42.516869,44.408825,42.401237,126.269997,44.240665,13250000
2003-01-04,44.040943,44.794247,43.851746,126.620003,44.363277,20538800
2003-01-11,44.356285,44.951904,43.858757,126.320000,44.258171,17711400
2003-01-18,44.461395,45.246193,43.886795,126.349998,44.268688,20717400
2003-01-25,44.111027,44.559490,43.221111,124.550003,43.638027,24173200
2003-02-01,44.009426,44.142544,42.769131,122.480003,42.912777,22041800
2003-02-08,42.912777,43.837742,42.131466,125.089996,43.827217,22471600
2003-02-15,43.841248,44.668095,43.620502,126.849998,44.443863,17532600
2003-02-22,44.680294,44.747208,43.345436,125.370003,44.155506,22939600
2003-03-01,44.324554,44.729588,43.084812,124.500000,43.849087,22487600
2003-03-08,43.532104,44.613369,42.073986,125.550003,44.218895,27964800
2003-03-15,44.130844,47.529606,43.859665,134.369995,47.325302,36238200
2003-03-22,46.525818,46.980160,45.743938,130.509995,45.965801,26624000
2003-03-29,45.053616,47.519043,45.053616,133.979996,47.187950,26941000
2003-04-05,47.529606,48.163551,46.321548,132.910004,46.811096,25179200
2003-04-12,46.814621,47.106953,45.078274,129.979996,45.779156,27082200
2003-04-19,45.796768,46.201805,43.176384,122.900002,43.285572,34033000
2003-04-26,43.366573,44.944443,43.194000,126.150002,44.430233,26407400
2003-05-03,44.430233,44.571110,42.443810,122.809998,43.253868,30253800
2003-05-10,43.257393,44.483059,42.834755,125.449997,44.183689,22611800
2003-05-17,44.095612,44.187199,43.144703,123.500000,43.496891,19532800
2003-05-24,43.728199,44.875404,43.423695,126.470001,44.779804,17962200
2003-05-31,45.055973,45.498577,44.082275,126.400002,44.755013,20821200
2003-06-07,44.758560,45.640194,44.277016,127.800003,45.250721,16251000
2003-06-14,45.470238,47.410568,45.445454,130.779999,46.305859,27577400
2003-06-21,46.305859,46.468731,45.417126,128.610001,45.537514,16118400
2003-06-28,45.587093,45.994259,44.978088,128.380005,45.456085,11476000
2003-07-05,45.806618,46.380219,45.459621,129.240005,45.760609,17704400
2003-07-12,46.142986,46.362511,44.896633,130.179993,46.093410,20981400
2003-07-19,46.897175,50.101528,46.897175,141.399994,50.066139,36701600
2003-07-26,49.853672,50.151104,49.095966,139.009995,49.219902,21621600
2003-08-02,49.223454,49.712048,48.780857,139.949997,49.552711,16362600
2003-08-09,49.552711,51.287678,49.435871,142.660004,50.512272,25205400
2003-08-16,50.455624,51.588673,50.455624,143.520004,50.816780,17096400
2003-08-23,51.103374,51.363029,50.288837,142.470001,50.676540,12169000
2003-08-30,50.153652,50.801025,48.958511,138.679993,49.328434,23425000
2003-09-06,49.513397,49.666348,48.485424,138.229996,49.168362,21937600
2003-09-13,49.282188,50.847286,48.894489,141.979996,50.502235,18371400
2003-09-20,50.171444,51.345253,50.139435,143.449997,51.025124,20012600
2003-09-27,50.936214,52.679127,49.043861,146.059998,51.953510,35591800
2003-10-04,51.953510,53.105965,51.548004,74.040001,52.672009,13635800
2003-10-11,53.034840,53.248241,52.124233,74.050003,52.679127,13048300
2003-10-18,53.852940,54.194386,52.259388,75.680000,53.838692,17109800
2003-10-25,53.838692,56.413963,53.732002,78.870003,56.108074,13660600
2003-11-01,56.172104,56.911972,55.823517,79.040001,56.229008,12913600
2003-11-08,56.229008,57.025753,55.531826,78.529999,55.866211,10413900
2003-11-15,55.866211,56.001362,54.066338,77.510002,55.140560,13460700
2003-11-22,55.691589,56.906170,55.598740,79.040001,56.470367,7220300
2003-11-29,56.799000,58.335083,56.727585,80.739998,57.684944,13101700
2003-12-06,57.727810,59.156696,57.634918,81.470001,58.206501,12355900
2003-12-13,58.970974,60.542763,58.406528,84.070000,60.064064,15510900
2003-12-20,60.285549,61.014278,60.071201,84.209999,60.164055,6949100
2003-12-27,60.099792,60.864281,59.378178,83.370003,59.563961,8024000
2004-01-03,59.713997,60.728504,58.599426,82.400002,58.870934,17061800
2004-01-10,58.970974,61.350071,58.756622,85.480003,61.071468,13324800
2004-01-17,61.585865,61.585865,57.227669,81.959999,58.556549,23888500
2004-01-24,58.556549,59.378178,56.020264,79.089996,56.506096,18166900
2004-01-31,56.363186,57.227669,55.420124,79.809998,57.020481,16494500
2004-02-07,57.013355,58.199341,56.513218,79.680000,56.927624,13164700
2004-02-14,57.442013,57.670658,56.391769,79.699997,56.941925,9791500
2004-02-21,57.234158,57.923119,55.691170,78.019997,55.992599,14248000
2004-02-28,56.315556,57.054764,56.042816,78.660004,56.451900,12223700
2004-03-06,56.423195,56.530842,53.825222,76.220001,54.700783,16888700
2004-03-13,54.614651,57.836998,53.358738,79.760002,57.241337,21802000
2004-03-20,56.767673,58.145584,56.710224,79.980003,57.399235,15513300
2004-03-27,57.413574,58.956573,57.406391,81.779999,58.691025,14393500
2004-04-03,58.777145,59.738831,58.719730,82.430000,59.157501,9183700
2004-04-10,59.301044,60.162266,58.561867,83.730003,60.090469,10084200
2004-04-17,60.248379,63.657291,59.394325,87.900002,63.083138,20030700
2004-04-24,62.803261,63.563992,61.676552,86.480003,62.064075,14975500
2004-05-01,62.078445,62.903736,60.305775,84.430000,60.592815,12674900
2004-05-08,60.033051,61.360752,59.487617,83.809998,60.147907,13895100
2004-05-15,59.394325,60.592815,58.870434,82.919998,59.509148,12725200
2004-05-22,59.775249,61.822285,58.867050,84.559998,60.950134,11580000
2004-05-29,60.640186,61.908783,60.553684,84.860001,61.166374,7566800
2004-06-05,61.166374,62.211506,61.014999,86.220001,62.146652,7814900
2004-06-12,61.699745,63.134125,61.180775,87.089996,62.773705,11474600
2004-06-19,62.636768,64.654991,62.636768,88.660004,63.905396,14030600
2004-06-26,64.186470,65.080254,63.004387,87.500000,63.069263,11852100
2004-07-03,62.759323,64.150436,62.708862,87.650002,63.177395,8885100
2004-07-10,63.263882,64.366699,62.398911,87.839996,63.314335,10548700
2004-07-17,61.627670,61.634869,59.249062,82.620003,59.551819,25557000
2004-07-24,59.551819,60.157242,58.203915,82.360001,59.364361,15341600
2004-07-31,59.321163,60.438370,57.411049,79.870003,57.569633,12012900
2004-08-07,57.519161,58.146263,55.645100,77.660004,55.976669,15226800
2004-08-14,56.329849,57.987667,56.041523,80.269997,57.857933,12563400
2004-08-21,58.065941,59.362091,57.711124,81.480003,59.000027,7746100
2004-08-28,59.014534,60.947914,58.732132,83.940002,60.781319,10082200
2004-09-04,60.969612,61.338917,60.354099,84.690002,61.324417,8065200
2004-09-11,61.324417,61.519920,59.181072,82.320000,59.608318,14134700
2004-09-18,59.485203,59.557598,56.972538,78.680000,56.972538,15931900
2004-09-25,56.972538,58.471447,56.255703,79.690002,57.703896,17818100
2004-10-02,58.036987,59.354874,56.552578,79.260002,57.392555,14670500
2004-10-09,57.566322,57.841476,55.821232,77.980003,56.465675,13782100
2004-10-16,54.307835,56.480160,53.084106,75.879997,54.945053,32782100
2004-10-23,54.575779,56.342583,54.344063,77.570000,56.168812,14468600
2004-10-30,56.118095,59.101414,54.351280,81.400002,58.942135,25330000
2004-11-06,58.942135,59.868961,58.319386,82.680000,59.868961,13172900
2004-11-13,59.955860,60.028282,58.485935,80.949997,58.616272,13456900
2004-11-20,58.875484,58.875484,58.184536,80.160004,58.300884,9530700
2004-11-27,58.330013,59.508240,57.719055,81.080002,58.970032,19180200
2004-12-04,58.730019,58.904545,57.115387,78.800003,57.311752,14849000
2004-12-11,57.493595,58.839127,56.824478,80.620003,58.635468,22630700
2004-12-18,58.337246,60.351902,58.337246,82.550003,60.039162,12263700
2004-12-25,60.068253,60.388256,59.690044,82.070000,59.690044,8744600
2005-01-01,59.762779,60.657391,58.715477,82.300003,59.857327,16039400
2005-01-08,59.857327,62.184734,59.857327,83.970001,61.071926,20538900
2005-01-15,61.086472,61.821091,59.042747,81.269997,59.108204,19532900
2005-01-22,59.275471,61.028275,58.759087,83.250000,60.548283,15056900
2005-01-29,60.802841,61.602879,60.330090,84.080002,61.151936,13484600
2005-02-05,61.130123,61.530125,60.511917,84.040001,61.122837,10009400
2005-02-12,61.435585,63.261127,61.202869,85.550003,62.221104,14599200
2005-02-19,62.112000,62.439266,60.344612,84.599998,61.530125,11012100
2005-02-26,61.839119,63.359512,61.049664,86.459999,63.198700,11955300
2005-03-05,63.198700,63.922348,62.306957,85.629997,62.592022,13800400
2005-03-12,62.679733,63.629963,62.321541,86.160004,62.979416,14798600
2005-03-19,62.862438,63.374123,61.853729,85.279999,62.336178,7991900
2005-03-26,62.343475,63.293724,61.839119,85.120003,62.219227,11216100
2005-04-02,62.299622,62.584705,61.290886,84.550003,61.802551,11438000
2005-04-09,61.948742,62.475052,58.849495,80.860001,59.105320,14032500
2005-04-16,58.476707,58.484032,55.099686,77.059998,56.327675,31681900
2005-04-23,56.773560,57.182922,54.785358,76.470001,55.896427,14105600
2005-04-30,55.896427,57.190231,55.684441,77.330002,56.525036,13875600
2005-05-07,56.415371,56.817436,54.887711,75.610001,55.267803,13909200
2005-05-14,55.530945,57.314487,55.311672,77.059998,56.327675,12250500
2005-05-21,56.812969,58.231472,56.261745,76.980003,56.577774,12378800
2005-05-28,56.599804,57.180439,55.673767,76.000000,55.857498,9947600
2005-06-04,55.754612,56.915863,55.416534,75.790001,55.703171,11876700
2005-06-11,55.828110,57.731693,55.563511,76.919998,56.533695,13767200
2005-06-18,56.959969,57.702267,55.343025,75.480003,55.475330,17822300
2005-06-25,55.622318,56.754158,52.204727,73.000000,53.652622,31138700
2005-07-02,53.682014,55.298946,52.454613,75.000000,55.122528,14812300
2005-07-09,55.409168,56.401379,54.762398,75.449997,55.453270,17062300
2005-07-16,55.453270,55.960415,54.380222,74.709999,54.909416,17347200
2005-07-23,55.004932,55.357727,53.895164,75.000000,55.122528,15058500
2005-07-30,55.196041,55.482685,53.586468,72.989998,53.645267,14270300
2005-08-06,53.564404,53.806961,52.778008,71.940002,52.873539,19003500
2005-08-13,52.917645,53.579109,52.285572,72.070000,52.969090,14450700
2005-08-20,53.495758,53.939350,52.076321,70.989998,52.482941,15086600
2005-08-27,52.120655,53.037392,52.054115,71.500000,52.859962,12624200
2005-09-03,53.288769,54.930031,53.066967,73.519997,54.353344,13239000
2005-09-10,54.508617,55.137009,53.828461,73.349998,54.227688,15755000
2005-09-17,54.153732,54.190697,53.155685,72.550003,53.636227,13090900
2005-09-24,54.042843,54.449451,53.392265,73.360001,54.235062,12320200
2005-10-01,54.161137,54.434673,52.113274,71.730003,53.030010,14815300
2005-10-08,53.229622,53.377487,51.536613,70.720001,52.283306,14521000
2005-10-15,52.497700,56.149845,52.327663,74.889999,55.366196,22379200
2005-10-22,55.735840,56.401230,55.270084,76.239998,56.364243,11983000
2005-10-29,56.364243,56.541683,55.003941,75.129997,55.543629,15885100
2005-11-05,55.928055,57.480591,55.706276,77.550003,57.332745,11211800
2005-11-12,57.184875,58.219891,56.571255,78.160004,57.783714,17492200
2005-11-19,57.961143,58.685650,57.406673,78.320000,57.902004,10461700
2005-11-26,58.336922,59.340302,57.920715,79.400002,59.013260,12225300
2005-12-03,58.790283,59.303154,57.117996,77.860001,57.868690,14904700
2005-12-10,57.876129,58.106518,56.991642,77.089996,57.296391,14218100
2005-12-17,57.155170,58.671379,54.605858,78.599998,58.418686,11107100
2005-12-24,58.448429,58.708549,57.489632,77.500000,57.601101,6544900
2005-12-31,57.794342,59.080173,57.407879,78.629997,58.440975,10684200
2006-01-07,58.344353,59.332851,57.192348,77.500000,57.601101,9721800
2006-01-14,57.303810,57.690292,55.876785,75.239998,55.921394,8998600
2006-01-21,56.114624,56.657192,53.528145,72.650002,53.996407,24780500
2006-01-28,54.182205,54.761944,52.770054,71.099998,52.844379,19076000
2006-02-04,52.770054,54.249119,52.249786,72.610001,53.966671,15260200
2006-02-11,54.026134,55.133572,53.884907,73.769997,54.828808,14114200
2006-02-18,54.754490,55.118679,54.145035,73.910004,54.932884,11006300
2006-02-25,55.347591,55.841225,54.345345,72.879997,54.509888,13255400
2006-03-04,54.195755,54.651993,53.507637,72.320000,54.091034,13018200
2006-03-11,54.225670,56.439583,53.761940,74.790001,55.938454,15877800
2006-03-18,55.975849,57.636284,55.758945,76.800003,57.441822,14789200
2006-03-25,57.367004,58.892815,56.551750,75.690002,56.611614,18054500
2006-04-01,56.821045,61.390953,56.663963,81.029999,60.605614,24600700
2006-04-08,59.917488,60.987064,59.820278,80.970001,60.560719,9606500
2006-04-15,60.246628,63.948906,59.319134,85.059998,63.619793,23969300
2006-04-22,62.834461,64.248085,62.827000,85.430000,63.896545,16546400
2006-04-29,63.956383,65.295166,62.512856,87.300003,65.295166,16929700
2006-05-06,65.145576,66.080505,64.509857,86.570000,64.749191,15441200
2006-05-13,64.846436,65.317635,62.550232,84.309998,63.058834,15438800
2006-05-20,63.394981,63.605511,62.101650,83.870003,63.064125,13356600
2006-05-27,62.785927,64.086739,62.515205,84.779999,63.748390,9739600
2006-06-03,63.237064,63.410007,59.582706,80.570000,60.582771,17693800
2006-06-10,60.582771,61.161743,59.590199,80.510002,60.537647,15167700
2006-06-17,60.680515,61.146675,59.319523,79.919998,60.094006,11117100
2006-06-24,60.094006,61.470036,59.109005,80.769997,60.733150,11976400
2006-07-01,61.018871,61.357254,55.522293,74.099998,55.717796,29451800
2006-07-08,56.003521,56.108795,53.296589,71.220001,53.552238,28134200
2006-07-15,53.537205,53.928211,52.574749,70.720001,53.176281,24865700
2006-07-22,53.424438,53.905674,50.416706,70.519997,53.025890,41654100
2006-07-29,52.710075,53.371773,51.928070,69.449997,52.221321,20039000
2006-08-05,52.183746,52.266449,51.266388,68.529999,51.529564,17760300
2006-08-12,51.529564,53.815418,51.469402,71.209999,53.544712,20079900
2006-08-19,53.612396,53.935741,52.349163,69.919998,52.574749,12883300
2006-08-26,52.787518,54.732536,52.787518,71.720001,54.278461,12706600
2006-09-02,54.293568,54.490356,53.423256,71.510002,54.119514,11009900
2006-09-09,54.127083,56.533760,53.582184,74.139999,56.109924,17894900
2006-09-16,56.109924,57.040813,54.656837,73.070000,55.300137,14701100
2006-09-23,55.383385,56.760769,54.967125,74.419998,56.321815,17836000
2006-09-30,56.533760,57.638676,55.247150,75.949997,57.479744,14153900
2006-10-07,57.184593,57.457039,56.654819,75.400002,57.063484,10245700
2006-10-14,57.214867,60.090744,56.874306,78.470001,59.386921,17796200
2006-10-21,59.409615,61.210800,59.409615,78.949997,59.750172,15490500
2006-10-28,59.780457,60.242104,59.114464,78.580002,59.470154,11495100
2006-11-04,59.712345,60.650799,59.470154,79.190002,59.931820,11338100
2006-11-11,59.825874,61.869263,59.666935,81.400002,61.604382,13938200
2006-11-18,61.604382,62.020580,60.998924,81.150002,61.415180,7297000
2006-11-25,61.726238,62.258995,60.066998,79.980003,60.873810,14594400
2006-12-02,61.208668,61.870842,58.872086,78.559998,59.793011,15977500
2006-12-09,59.945229,60.637840,59.435284,78.309998,59.602730,18817100
2006-12-16,59.633156,60.363838,59.161301,78.349998,59.633156,11507300
2006-12-23,59.488533,60.044163,58.986221,77.930000,59.313503,7227000
2006-12-30,59.009064,60.013702,58.613281,77.419998,58.925346,9515100
2007-01-06,58.925346,60.508450,58.582855,79.360001,60.401886,11073500
2007-01-13,60.493221,60.797672,59.823444,79.250000,60.318172,10113000
2007-01-20,60.318172,60.698727,59.465725,78.690002,59.891960,10746500
2007-01-27,59.777798,60.280125,55.629719,73.870003,56.223392,40448800
2007-02-03,56.383232,57.083450,56.093987,74.540001,56.733345,23137300
2007-02-10,56.740932,58.932957,56.626770,76.839996,58.483910,21475100
2007-02-17,58.225109,58.415386,57.768448,76.209999,58.004398,11565600
2007-02-24,58.554073,58.837467,55.911663,73.010002,55.919342,23229500
2007-03-03,55.919342,57.680916,55.835079,74.730003,57.236710,20151900
2007-03-10,57.144791,58.408543,56.999249,75.279999,57.657944,21249000
2007-03-17,57.857075,59.863770,57.826469,77.970001,59.718243,15519200
2007-03-24,59.480824,59.488480,57.780514,76.430000,58.538750,17054400
2007-03-31,58.546410,59.534435,58.140488,76.750000,58.783836,10589000
2007-04-07,58.852791,59.166801,58.140488,76.720001,58.760853,11812800
2007-04-14,58.906384,60.124191,58.446842,77.750000,59.549759,15258800
2007-04-21,59.549759,63.034653,58.554073,81.550003,62.460209,32943900
2007-04-28,62.467888,64.911140,61.947071,84.209999,64.497566,24893500
2007-05-05,64.497566,65.753662,64.298409,85.550003,65.523865,18391700
2007-05-12,65.332413,66.879547,64.658401,86.900002,66.557854,22148700
2007-05-19,66.915291,68.571220,66.715042,87.349998,67.277275,17787800
2007-05-26,67.138626,68.132195,66.430061,88.430000,68.109093,13315900
