Date,Open,Adj. High,Adj. Low,Close,Adj. Close,Volume
2001-02-03,1.322527,1.379982,1.205596,19.125000,1.233821,584231200
2001-02-10,1.229789,1.326559,1.193500,19.000000,1.225756,348909400
2001-02-17,1.237853,1.286238,1.161243,18.812500,1.213660,357744800
2001-02-24,1.229789,1.318494,1.108826,19.250000,1.241885,449962800
2001-03-03,1.249949,1.423329,1.241885,20.250000,1.306398,494877600
2001-03-10,1.270110,1.378976,1.169307,19.625000,1.266078,577939600
2001-03-17,1.274142,1.520100,1.249949,23.000000,1.483810,723695000
2001-03-24,1.492197,1.532196,1.363170,22.070000,1.423813,719087600
2001-03-31,1.425103,1.461876,1.209628,20.590000,1.328333,541683800
2001-04-07,1.334784,1.485101,1.294141,22.420000,1.446393,339246600
2001-04-14,1.425103,1.661223,1.264465,25.040001,1.615418,1159585000
2001-04-21,1.570258,1.696060,1.516713,26.200001,1.690254,625538200
2001-04-28,1.722510,1.749606,1.545743,25.750000,1.661223,468287400
2001-05-05,1.652836,1.661867,1.468327,22.850000,1.474133,352224600
2001-05-12,1.476714,1.645094,1.467682,23.529999,1.518003,339936800
2001-05-19,1.524454,1.556710,1.451554,22.760000,1.468327,396363800
2001-05-26,1.439941,1.451554,1.245111,20.890001,1.347687,548009000
2001-06-02,1.359944,1.399943,1.311559,21.320000,1.375428,411174400
2001-06-09,1.358009,1.401878,1.248336,20.440001,1.318656,465313800
